global_true_time,local_true_time,surrogate_time
0.7576079368591309,0.17113494873046875,0.8137531280517578
0.707568883895874,0.11187005043029785,0.007000923156738281
0.6451859474182129,0.08278989791870117,0.008219003677368164
0.02858114242553711,0.09343504905700684,0.008594036102294922
0.05147194862365723,0.08109402656555176,0.00884699821472168
1.293907880783081,0.07984089851379395,0.009265899658203125
0.016778945922851562,0.11775398254394531,0.007235050201416016
0.012783050537109375,0.06988787651062012,0.006898164749145508
1.0883162021636963,0.07276105880737305,0.009390115737915039
1.2561821937561035,0.11075592041015625,0.007853031158447266
1.2205350399017334,0.08388900756835938,0.009150981903076172
0.02017998695373535,0.07870006561279297,0.007964849472045898
2.578131914138794,0.09749293327331543,0.008173942565917969
0.749168872833252,0.08187198638916016,0.008227109909057617
0.03850698471069336,0.07823419570922852,0.006732940673828125
0.5181279182434082,0.2828497886657715,0.008682966232299805
2.99821400642395,0.09585189819335938,0.008116960525512695
0.7812149524688721,0.07271599769592285,0.009305000305175781
1.7629330158233643,0.07287907600402832,0.007642984390258789
0.7021019458770752,0.07445502281188965,0.00845193862915039
0.030099153518676758,0.09013581275939941,0.008146047592163086
0.020008087158203125,0.1297130584716797,0.008340120315551758
0.04599785804748535,0.09442305564880371,0.007472991943359375
0.852971076965332,0.0652921199798584,0.007841825485229492
0.0196230411529541,0.08321309089660645,0.007256031036376953
0.024960994720458984,0.07518696784973145,0.008620977401733398
0.5578851699829102,0.09510493278503418,0.008471965789794922
0.7951071262359619,0.07332396507263184,0.0077152252197265625
6.806383848190308,0.09126091003417969,0.010364770889282227
0.9992167949676514,0.09405303001403809,0.009526968002319336
0.013594865798950195,0.10404491424560547,0.007688045501708984
0.8717770576477051,0.08206486701965332,0.008973121643066406
0.9372110366821289,0.07553219795227051,0.008552074432373047
0.6108050346374512,0.1228179931640625,0.014760017395019531
0.04763507843017578,0.07190704345703125,0.008105993270874023
0.9289040565490723,0.09334802627563477,0.007915019989013672
0.6096699237823486,0.11403417587280273,0.01299595832824707
0.031083106994628906,0.08816218376159668,0.007827997207641602
1.0590629577636719,0.5265200138092041,0.008646965026855469
0.024789094924926758,0.07582497596740723,0.00792694091796875
1.1930880546569824,0.09503889083862305,0.008555889129638672
0.4534299373626709,0.09882092475891113,0.007813215255737305
1.4827280044555664,0.10559296607971191,0.011358976364135742
1.48543119430542,0.3485710620880127,0.00864100456237793
0.03085494041442871,0.07547903060913086,0.0090789794921875
0.019385099411010742,0.11701416969299316,0.007996082305908203
0.814223051071167,0.07225203514099121,0.008445024490356445
0.7957949638366699,0.08513402938842773,0.00791788101196289
0.9756920337677002,0.08291196823120117,0.008466958999633789
0.7892780303955078,0.13172602653503418,0.008443832397460938
0.01611495018005371,0.0914158821105957,0.00815892219543457
0.8771800994873047,0.07478713989257812,0.007904052734375
0.02453303337097168,0.09109687805175781,0.012603998184204102
1.0374488830566406,0.10361123085021973,0.00810694694519043
0.9389779567718506,0.09052205085754395,0.009835958480834961
0.03146696090698242,0.0845329761505127,0.007582902908325195
0.019536972045898438,0.07469010353088379,0.007745981216430664
0.7359399795532227,0.07832622528076172,0.015412092208862305
0.6466450691223145,0.08909296989440918,0.007901906967163086
0.7499151229858398,0.10955095291137695,0.0077779293060302734
0.839508056640625,0.10262918472290039,0.008709192276000977
0.605435848236084,0.0691080093383789,0.008919000625610352
1.5142951011657715,0.09812211990356445,0.008558988571166992
3.6628198623657227,0.10147309303283691,0.009179830551147461
1.1500530242919922,0.10685110092163086,0.009363889694213867
0.01674199104309082,0.13666415214538574,0.007467031478881836
0.9506258964538574,0.0848379135131836,0.007691860198974609
0.7433760166168213,0.06830406188964844,0.014374971389770508
0.017940044403076172,0.0975959300994873,0.007769107818603516
0.3478891849517822,0.09278106689453125,0.0073659420013427734
1.0048620700836182,0.08517313003540039,0.00979304313659668
0.015814781188964844,0.07132792472839355,0.00787806510925293
0.3533759117126465,0.07552599906921387,0.009515047073364258
0.02645397186279297,0.0801248550415039,0.008154869079589844
0.028430938720703125,0.05705904960632324,0.007455110549926758
0.7982549667358398,0.09125900268554688,0.00823211669921875
0.6636290550231934,0.06435203552246094,0.007645845413208008
0.7393090724945068,0.08550786972045898,0.008573055267333984
0.9130599498748779,0.10358810424804688,0.008146047592163086
0.752877950668335,0.07165884971618652,0.008661985397338867
3.7196359634399414,0.10083603858947754,0.009511947631835938
0.8160409927368164,0.09740495681762695,0.008738994598388672
48.19944095611572,0.09112715721130371,0.011255025863647461
0.8993649482727051,0.0815877914428711,0.00884389877319336
0.7434179782867432,0.0731821060180664,0.0106658935546875
6.968247890472412,0.07613301277160645,0.009744882583618164
0.6598770618438721,0.06257820129394531,0.007848978042602539
0.930091142654419,0.09073400497436523,0.007752895355224609
2.1329588890075684,0.06987214088439941,0.010812997817993164
0.6157639026641846,0.21151089668273926,0.008255958557128906
0.01697087287902832,0.08082103729248047,0.00775599479675293
1.0566091537475586,0.14477896690368652,0.008965015411376953
0.04331207275390625,0.0905599594116211,0.007035017013549805
0.03392195701599121,0.060997962951660156,0.007040977478027344
1.3270609378814697,0.08496594429016113,0.008507013320922852
0.025262117385864258,0.07517099380493164,0.007070779800415039
0.6087241172790527,0.21796584129333496,0.0111541748046875
0.7101640701293945,0.07802677154541016,0.008270978927612305
1.2412078380584717,0.06493282318115234,0.009305000305175781
0.014729022979736328,0.09279298782348633,0.007546186447143555
0.01991581916809082,0.09693598747253418,0.006739139556884766
0.06394100189208984,0.07445192337036133,0.007009983062744141
0.6820979118347168,0.08702802658081055,0.007879972457885742
0.3085041046142578,0.09101581573486328,0.008545875549316406
0.7289988994598389,0.20820903778076172,0.016731977462768555
0.031336069107055664,0.2008500099182129,0.006928205490112305
0.023790836334228516,0.09595513343811035,0.01476907730102539
0.020972013473510742,0.0731511116027832,0.0076448917388916016
3.774091958999634,0.0864560604095459,0.008346080780029297
1.4176640510559082,0.09050107002258301,0.008440017700195312
0.7041628360748291,0.0831141471862793,0.008461952209472656
0.01557302474975586,0.0868980884552002,0.007422208786010742
0.998744010925293,0.057203054428100586,0.007531166076660156
0.6651079654693604,0.09328699111938477,0.0074961185455322266
0.6918931007385254,0.07734918594360352,0.009142875671386719
0.9472827911376953,0.18040204048156738,0.009881973266601562
0.7551240921020508,0.08184504508972168,0.009166955947875977
0.740062952041626,0.11596298217773438,0.007253170013427734
0.6380219459533691,0.09963393211364746,0.00976705551147461
0.015748023986816406,0.060871124267578125,0.0068280696868896484
0.6623470783233643,0.26427412033081055,0.007999897003173828
0.02974414825439453,0.10985803604125977,0.007380962371826172
0.015522956848144531,0.08513402938842773,0.006803989410400391
0.5056099891662598,0.08482193946838379,0.0072460174560546875
5.1966118812561035,0.07208991050720215,0.009367942810058594
0.9038550853729248,0.054154157638549805,0.007055997848510742
0.03615212440490723,0.07216978073120117,0.00802922248840332
0.030360937118530273,0.07467198371887207,0.006398916244506836
0.019730091094970703,0.6774299144744873,0.00886392593383789
0.06336092948913574,0.09179091453552246,0.007709980010986328
0.6054010391235352,0.07498002052307129,0.008134841918945312
5.6216700077056885,0.09959101676940918,0.00999903678894043
0.5592789649963379,0.13281512260437012,0.011333942413330078
0.02253103256225586,0.07236599922180176,0.008044004440307617
0.03226494789123535,0.06492400169372559,0.007985115051269531
1.0616600513458252,0.09788298606872559,0.00899195671081543
1.4107489585876465,0.11300182342529297,0.008316993713378906
0.021767139434814453,0.10965085029602051,0.007592916488647461
0.024981021881103516,0.10852885246276855,0.008826017379760742
0.5548229217529297,0.19093012809753418,0.00845193862915039
3.27268385887146,0.10223889350891113,0.009421825408935547
8.25189208984375,0.08786296844482422,0.010510921478271484
0.01622605323791504,0.06426405906677246,0.007463932037353516
0.7654228210449219,0.12605500221252441,0.007704973220825195
0.7779300212860107,0.2031419277191162,0.008021116256713867
1.2540040016174316,0.08400797843933105,0.008104085922241211
0.8582320213317871,0.07168292999267578,0.009502172470092773
0.02459883689880371,0.07927703857421875,0.006649017333984375
0.5811889171600342,0.09363484382629395,0.0111541748046875
0.01693415641784668,0.11518287658691406,0.008599042892456055
0.030154943466186523,0.061987876892089844,0.007790088653564453
2.181680202484131,0.2245779037475586,0.008862972259521484
0.02542901039123535,0.09201312065124512,0.0076198577880859375
1.3810181617736816,0.07448816299438477,0.008152008056640625
0.019824981689453125,0.18793082237243652,0.00871896743774414
0.021854877471923828,0.06927108764648438,0.018965959548950195
0.7367260456085205,0.11913514137268066,0.008685111999511719
0.0224609375,0.07211112976074219,0.007302999496459961
6.181343078613281,0.27964210510253906,0.008738040924072266
5.3731231689453125,0.10027408599853516,0.012073040008544922
0.018114805221557617,0.09073090553283691,0.00804591178894043
0.8389720916748047,0.2442779541015625,0.008630990982055664
0.7722430229187012,0.07799315452575684,0.008139848709106445
0.843621015548706,0.06122994422912598,0.007937908172607422
0.8763120174407959,0.14169883728027344,0.008864164352416992
0.021914005279541016,0.06684494018554688,0.0073511600494384766
1.1481420993804932,0.07320690155029297,0.007920980453491211
0.4250209331512451,0.3599729537963867,0.007831096649169922
0.508357048034668,0.1704721450805664,0.007340908050537109
0.811643123626709,0.11891007423400879,0.007791996002197266
0.6548690795898438,0.0686800479888916,0.0074808597564697266
0.8291079998016357,0.05584716796875,0.008877992630004883
1.070962905883789,0.5083839893341064,0.010534048080444336
0.022404193878173828,0.0830678939819336,0.007006168365478516
0.7087111473083496,0.07064008712768555,0.00726008415222168
1.3691620826721191,0.0881659984588623,0.007804155349731445
0.030549049377441406,0.07767009735107422,0.007667064666748047
0.4742162227630615,0.1362321376800537,0.008363962173461914
5.5682289600372314,0.08561396598815918,0.009997129440307617
0.025198936462402344,0.0661461353302002,0.008067131042480469
1.640887975692749,0.07968997955322266,0.01642298698425293
0.02072000503540039,0.0796818733215332,0.008573055267333984
0.7309739589691162,0.0964360237121582,0.01013803482055664
0.7946429252624512,0.14223408699035645,0.011682987213134766
0.022881031036376953,0.13188600540161133,0.007530927658081055
0.6078190803527832,0.06140613555908203,0.007627010345458984
1.2643930912017822,0.07080221176147461,0.007786989212036133
0.44481897354125977,0.09816288948059082,0.03504180908203125
1.6497819423675537,0.17189598083496094,0.008788824081420898
1.3516159057617188,0.13856196403503418,0.008817911148071289
8.68743085861206,0.18693900108337402,0.013531923294067383
0.02222609519958496,0.10858917236328125,0.008452177047729492
0.028132915496826172,0.09045696258544922,0.008786916732788086
0.042075157165527344,0.09113287925720215,0.008741140365600586
0.9940629005432129,0.07577896118164062,0.00890207290649414
0.016748905181884766,0.0670311450958252,0.006871938705444336
1.0588500499725342,0.14095401763916016,0.00943899154663086
0.8580269813537598,0.05687713623046875,0.007719993591308594
0.035759925842285156,0.08776307106018066,0.010120868682861328
52.308759927749634,0.20032811164855957,0.014858007431030273
0.8324558734893799,0.07305097579956055,0.008383035659790039
8.223580837249756,0.11492300033569336,0.012032032012939453
0.9911329746246338,0.1241610050201416,0.00862884521484375
0.7465500831604004,0.07376503944396973,0.007827043533325195
0.02236008644104004,0.05711793899536133,0.007411003112792969
0.02022099494934082,0.07690215110778809,0.007829904556274414
0.8384039402008057,0.12189817428588867,0.008414030075073242
0.9896829128265381,0.13880395889282227,0.007276058197021484
1.02333402633667,0.07398080825805664,0.009001970291137695
0.021597862243652344,0.08411002159118652,0.007609844207763672
100.1003589630127,0.08947587013244629,0.015989065170288086
0.7491540908813477,0.08976507186889648,0.00872802734375
0.015210866928100586,0.07067203521728516,0.0070230960845947266
0.5125761032104492,0.07172799110412598,0.007411956787109375
8.619033813476562,0.12606287002563477,0.008383035659790039
0.743527889251709,0.07293891906738281,0.009633064270019531
0.05829596519470215,0.08385396003723145,0.007306098937988281
0.9644088745117188,0.07139420509338379,0.007593870162963867
0.6512899398803711,0.09819984436035156,0.007465839385986328
0.7604420185089111,0.1676340103149414,0.007502079010009766
2.3482589721679688,0.08986401557922363,0.01001596450805664
0.8378040790557861,0.07483911514282227,0.008445978164672852
0.9007949829101562,0.06909608840942383,0.007459878921508789
0.9687588214874268,0.06467008590698242,0.007642030715942383
0.4734930992126465,0.07900786399841309,0.007766008377075195
1.0718879699707031,0.08796906471252441,0.007555961608886719
0.8537020683288574,0.07434296607971191,0.008988142013549805
6.374243974685669,0.12246990203857422,0.011138916015625
0.7705078125,0.09321379661560059,0.007754087448120117
0.7759590148925781,0.0775899887084961,0.008507013320922852
0.7213277816772461,0.09234309196472168,0.008237123489379883
0.01663994789123535,0.0775759220123291,0.007886886596679688
0.014978170394897461,0.13138294219970703,0.007107973098754883
0.8930518627166748,0.12869811058044434,0.0076749324798583984
0.03924107551574707,0.06569981575012207,0.007084846496582031
0.897475004196167,0.08370399475097656,0.008127927780151367
0.8715610504150391,0.3880751132965088,0.00915384292602539
0.7721140384674072,0.11095213890075684,0.007442951202392578
0.81243896484375,0.13632607460021973,0.009530067443847656
0.02444601058959961,0.07761788368225098,0.007477998733520508
0.016112089157104492,0.0775599479675293,0.006770133972167969
0.014729976654052734,0.09306216239929199,0.007482051849365234
0.9870359897613525,0.07540488243103027,0.007812976837158203
0.7074809074401855,0.08986806869506836,0.008165836334228516
0.7620110511779785,0.10076498985290527,0.007766008377075195
0.4992859363555908,0.11353206634521484,0.0075969696044921875
1.2128710746765137,0.07824182510375977,0.009123086929321289
1.0763030052185059,0.13248705863952637,0.009105920791625977
0.02418684959411621,0.10822916030883789,0.0072917938232421875
0.41118907928466797,0.06475591659545898,0.0072209835052490234
0.017329931259155273,0.1129770278930664,0.008708953857421875
0.47571492195129395,0.08805418014526367,0.007627010345458984
0.8597469329833984,0.10453319549560547,0.007193088531494141
0.4148409366607666,0.06994295120239258,0.007303953170776367
2.885467052459717,0.09141206741333008,0.009257078170776367
3.790268898010254,0.08010697364807129,0.007882118225097656
0.7345249652862549,0.07725906372070312,0.00778508186340332
0.024450063705444336,0.1132049560546875,0.007841110229492188
0.02257680892944336,0.06976914405822754,0.0069620609283447266
0.027711868286132812,0.08913397789001465,0.007864952087402344
0.6687490940093994,0.10060811042785645,0.00707697868347168
0.7757160663604736,0.06333589553833008,0.013614892959594727
0.028357982635498047,0.08418893814086914,0.0066699981689453125
0.01861715316772461,0.07265210151672363,0.006863832473754883
0.019854068756103516,0.09308290481567383,0.0069561004638671875
0.021090030670166016,0.22321486473083496,0.006673097610473633
0.9636809825897217,0.08374404907226562,0.008222103118896484
0.014424800872802734,0.10352611541748047,0.006510019302368164
0.6566610336303711,0.07816886901855469,0.007876873016357422
0.9050149917602539,0.12368202209472656,0.008437871932983398
0.8800318241119385,0.07915091514587402,0.007554054260253906
0.7114279270172119,0.053858041763305664,0.0076901912689208984
0.02203512191772461,0.09196090698242188,0.00857686996459961
0.6079158782958984,0.11021018028259277,0.006579160690307617
0.9924709796905518,0.11374592781066895,0.007298946380615234
0.017145872116088867,0.0816190242767334,0.007105112075805664
0.01660919189453125,0.07952404022216797,0.00675511360168457
0.36261916160583496,0.0606989860534668,0.0073909759521484375
0.015001058578491211,0.1782088279724121,0.006943941116333008
0.7288589477539062,0.09191393852233887,0.007971048355102539
1.6200380325317383,0.11171412467956543,0.00761103630065918
4.238354921340942,0.07465386390686035,0.011838912963867188
0.5625748634338379,0.06483101844787598,0.007109165191650391
0.021481037139892578,0.06520795822143555,0.007331132888793945
0.635084867477417,0.07214999198913574,0.008685111999511719
0.8007159233093262,0.07398200035095215,0.006726980209350586
0.9553630352020264,0.07117199897766113,0.008852958679199219
1.0013599395751953,0.08157896995544434,0.007912874221801758
0.4184589385986328,0.07251501083374023,0.008556842803955078
0.5483481884002686,0.0868680477142334,0.008423089981079102
0.8176310062408447,0.07480502128601074,0.007953882217407227
0.022670984268188477,0.15452122688293457,0.007436037063598633
0.017866849899291992,0.06789517402648926,0.0067138671875
3.5627079010009766,0.5496928691864014,0.009523868560791016
1.0229320526123047,0.08039999008178711,0.0076711177825927734
0.029394865036010742,0.11465311050415039,0.007665872573852539
0.7125999927520752,0.09166193008422852,0.007503986358642578
0.016476869583129883,0.10972404479980469,0.008147001266479492
0.020415067672729492,0.06030583381652832,0.007300138473510742
0.014085054397583008,0.05949997901916504,0.006882905960083008
0.02732992172241211,0.14927101135253906,0.010686874389648438
0.5968649387359619,0.07628393173217773,0.0074307918548583984
0.038984060287475586,0.08866000175476074,0.007849931716918945
0.6453070640563965,0.0781698226928711,0.007898807525634766
0.8426189422607422,0.08075809478759766,0.007158994674682617
0.7141320705413818,0.13141393661499023,0.007814168930053711
0.020988941192626953,0.08501982688903809,0.006588935852050781
0.014596939086914062,0.08855795860290527,0.006556987762451172
0.8509399890899658,0.06159520149230957,0.007337808609008789
0.021673917770385742,0.07047486305236816,0.006350994110107422
0.6663072109222412,0.09042596817016602,0.0072171688079833984
0.9085190296173096,0.0778501033782959,0.007821798324584961
0.02873516082763672,0.0790870189666748,0.00662994384765625
0.6722080707550049,0.09705400466918945,0.007764101028442383
0.0807650089263916,0.08928298950195312,0.007983922958374023
1.0703768730163574,0.07397723197937012,0.007436037063598633
1.0289490222930908,0.0928339958190918,0.00855398178100586
0.9300131797790527,0.1814742088317871,0.007428884506225586
0.022306203842163086,0.07926297187805176,0.006517887115478516
0.6473088264465332,0.13436102867126465,0.00855398178100586
0.8613688945770264,0.08514094352722168,0.007851839065551758
1.0935990810394287,0.1146240234375,0.007606029510498047
0.021842002868652344,0.06369209289550781,0.007430076599121094
2.1760709285736084,0.07494521141052246,0.007395029067993164
1.0936939716339111,0.3333468437194824,0.0076410770416259766
0.8024101257324219,0.09632992744445801,0.007537126541137695
0.015112876892089844,0.08611893653869629,0.0070149898529052734
0.03615283966064453,0.077362060546875,0.006982088088989258
0.7049059867858887,0.14177918434143066,0.008291006088256836
0.843425989151001,0.07520198822021484,0.008176088333129883
0.8714420795440674,0.06770181655883789,0.007256031036376953
0.764686107635498,0.07953500747680664,0.007676839828491211
